"","NNID","DATUM","OBA","OBA_WERT","NAME","SPRACHE","GENUS","NAME2","SPRACHE2","GENUS2","ZUSATZ","AGS","RS","HOEHE","HOEHE_GER","EWZ","EWZ_GER","GEWK","GEMTEIL","VIRTUELL","GEMEINDE","VERWGEM","KREIS","REGBEZIRK","BUNDESLAND","STAAT","GEOLA","GEOBR","GKRE","GKHO","UTMRE","UTMHO","BOX_GEO","BOX_GK","BOX_UTM"
"338","DEBKGGND00004RR1","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Blankenhorn","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",8.99111111111111,49.0413888888889,34994261313749000,54338048643992096,4993510644507380,54320708030287200,"POLYGON ((8.98428017291942 49.037015969063,8.98427733755589 49.0460115202243,8.99796188444696 49.046012573203,8.99796225199278 49.03701702171,8.98428017291942 49.037015969063))","POLYGON ((3498925.93298117 5433304.66406876,3498925.93078893 5434305.06304454,3499926.32977198 5434305.06460142,3499926.33195657 5433304.6656558,3498925.93298117 5433304.66406876))","POLYGON ((498851.064450738 5431570.80302872,498851.064450738 5432570.80302872,499851.064450738 5432570.80302872,499851.064450738 5431570.80302872,498851.064450738 5431570.80302872))"
"339","DEBKGGND00004RS5","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Falkenstein","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",12.4841666666667,49.1,37544947551888896,54461587546626896,7543171548146890,54444188292792400,"POLYGON ((12.4771410489792 49.0957006850392,12.4777691287156 49.1046795611708,12.4914443822932 49.1042662716477,12.4908138450397 49.0952875255051,12.4771410489792 49.0957006850392))","POLYGON ((3753994.55458978 5445658.55192131,3753994.55169454 5446658.95468138,3754994.95544811 5446658.95610363,3754994.95828171 5445658.55327315,3753994.55458978 5445658.55192131))","POLYGON ((753817.154814691 5443918.82927924,753817.154814691 5444918.82927924,754817.154814691 5444918.82927924,754817.154814691 5443918.82927924,753817.154814691 5443918.82927924))"
"340","DEBKGGND00004RU8","01.12.2016","AX_Gebaeude","Burg, Festung","Wülzburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",11.005,49.0255555555556,36467093835077104,54339610201140296,6465753485996410,54322264190874800,"POLYGON ((10.9980339845235 49.0211164563112,10.9983940927454 49.0301065558358,11.0120658569376 49.0298688941105,11.0117032891175 49.0208788694014,10.9980339845235 49.0211164563112))","POLYGON ((3646209.18905387 5433460.81746717,3646209.18306745 5434461.21883036,3647209.57773056 5434461.22257942,3647209.58398429 5433460.82151886,3646209.18905387 5433460.81746717))","POLYGON ((646075.34859964 5431726.41908749,646075.34859964 5432726.41908749,647075.34859964 5432726.41908749,647075.34859964 5431726.41908749,646075.34859964 5431726.41908749))"
"341","DEBKGGND00004RVQ","01.12.2016","AX_Gebaeude","Burg, Festung","Schloss Sonnenstein","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",13.9469444444444,50.9619444444444,38475298748149296,56590698398320304,8473162083673680,56572429083245000,"POLYGON ((13.9393159496971 50.9576848688254,13.940268346297 50.9666439915719,13.9544561190187 50.9660415819563,13.9535010145423 50.957082650486,13.9393159496971 50.9576848688254))","POLYGON ((3847029.67824088 5658569.63097826,3847029.66653741 5659570.03521062,3848030.07138796 5659570.04795345,3848030.08305298 5658569.64376856,3847029.67824088 5658569.63097826))","POLYGON ((846816.208367369 5656742.9083245,846816.208367369 5657742.9083245,847816.208367369 5657742.9083245,847816.208367369 5656742.9083245,846816.208367369 5656742.9083245))"
"342","DEBKGGND00004RXM","01.12.2016","AX_Gebaeude","Burg, Festung","Burg zu Burghausen","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",12.8305555555556,48.1583333333333,37850411345503296,53426867214910496,7848507874635441,53409884903282200,"POLYGON ((12.8236041667519 48.1539873400241,12.8242722649016 48.1629642213223,12.8376901580505 48.1625163632139,12.8370197298129 48.1535396221499,12.8236041667519 48.1539873400241))","POLYGON ((3784540.931395 5342186.51719164,3784540.93048093 5343186.9217618,3785541.33679102 5343186.92533352,3785541.33770805 5342186.520899,3784540.931395 5342186.51719164))","POLYGON ((784350.787463541 5340488.49032823,784350.787463541 5341488.49032823,785350.787463541 5341488.49032823,785350.787463541 5340488.49032823,784350.787463541 5340488.49032823))"
"343","DEBKGGND00004RYC","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Natternberg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",12.9122222222222,48.8252777777778,37873065392875096,54171344633664304,7871156008561220,54154061937733696,"POLYGON ((12.905012326167 48.8209281457091,12.9057107938946 48.829903120309,12.9193045343611 48.8294410646327,12.9186036507871 48.8204662351003,12.905012326167 48.8209281457091))","POLYGON ((3786806.34068661 5416634.25781656,3786806.33563536 5417634.66189045,3787806.73795645 5417634.66858796,3787806.74289868 5416634.26476522,3786806.34068661 5416634.25781656))","POLYGON ((786615.600856125 5414906.19377337,786615.600856125 5415906.19377337,787615.600856125 5415906.19377337,787615.600856125 5414906.19377337,786615.600856125 5414906.19377337))"
"344","DEBKGGND00004RYN","01.12.2016","AX_Gebaeude","Burg, Festung","Festung Lichtenau","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",10.6877777777778,49.2788888888889,36228859127306704,54615643080987504,6227615442110380,54598187730848800,"POLYGON ((10.6808402238565 49.2743933704205,10.6811458964657 49.2833846743791,10.6948900087538 49.2831838397945,10.6945818400394 49.2741925991496,10.6808402238565 49.2743933704205))","POLYGON ((3622385.71335365 5461064.1054503,3622385.70799076 5462064.50338389,3623386.11208809 5462064.51059936,3623386.11749416 5461064.11273641,3622385.71335365 5461064.1054503))","POLYGON ((622261.54421104 5459318.77308488,622261.54421104 5460318.77308488,623261.54421104 5460318.77308488,623261.54421104 5459318.77308488,622261.54421104 5459318.77308488))"
"345","DEBKGGND00004S17","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Schellenberg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",12.3986111111111,49.7325,37450668044719504,55162100562899504,7448934672358610,55144418413128496,"POLYGON ((12.3913723476424 49.7282792320548,12.3919987751773 49.7372579294222,12.4058521999735 49.7368510045937,12.4052232260528 49.7278724356566,12.3913723476424 49.7282792320548))","POLYGON ((3744566.60527873 5515709.8490176,3744566.59715981 5516710.25702367,3745567.00355741 5516710.26353694,3745567.01191008 5515709.85529945,3744566.60527873 5515709.8490176))","POLYGON ((744393.46723586 5513941.84131285,744393.46723586 5514941.84131285,745393.46723586 5514941.84131285,745393.46723586 5513941.84131285,744393.46723586 5513941.84131285))"
"346","DEBKGGND00004S2D","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Schwaneck","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",11.5297222222222,48.0594444444444,36886408196342096,53276997420342800,6884893394057420,53260079455505800,"POLYGON ((11.5228915592515 48.0551376407566,11.5233310425269 48.064126000227,11.5367401788475 48.0638305563809,11.5362983662203 48.0548422895038,11.5228915592515 48.0551376407566))","POLYGON ((3688140.61730446 5327199.53524589,3688140.61452529 5328199.94129971,3689141.02177454 5328199.94875923,3689141.02494096 5327199.54259943,3688140.61730446 5327199.53524589))","POLYGON ((687989.33940574 5325507.94555058,687989.33940574 5326507.94555058,688989.33940574 5326507.94555058,688989.33940574 5325507.94555058,687989.33940574 5325507.94555058))"
"347","DEBKGGND00004S2I","01.12.2016","AX_Gebaeude","Burg, Festung","Burgruine Straufhain","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",10.7155555555556,50.34,36221940622860896,55796474052458200,6220706050874720,55778544831696896,"POLYGON ((10.7082962068716 50.3357243977817,10.7086187486472 50.3447139193483,10.7226665650309 50.3445066182872,10.7223413745843 50.3355171624767,10.7082962068716 50.3357243977817))","POLYGON ((3621693.8655747 5579147.20060273,3621693.86224066 5580147.60076207,3622694.259111 5580147.60982286,3622694.26222093 5579147.20957165,3621693.8655747 5579147.20060273))","POLYGON ((621570.60508747 5577354.48316969,621570.60508747 5578354.48316969,622570.60508747 5578354.48316969,622570.60508747 5577354.48316969,621570.60508747 5577354.48316969))"
"348","DEBKGGND00004S2J","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Lichtenberg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",11.6791666666667,50.3852777777778,36906142497022496,55867018532439200,6904634381897340,55849055874274496,"POLYGON ((11.6719913710144 50.3809910525726,11.6724965698826 50.3899747155534,11.6865486525228 50.3896508092534,11.6860408050698 50.38066724898,11.6719913710144 50.3809910525726))","POLYGON ((3690114.04642171 5586201.64896267,3690114.04888186 5587202.05609056,3691114.45302995 5587202.05733095,3691114.45048347 5586201.65036003,3690114.04642171 5586201.64896267))","POLYGON ((689963.438189737 5584405.58742745,689963.438189737 5585405.58742745,690963.438189737 5585405.58742745,690963.438189737 5584405.58742745,689963.438189737 5584405.58742745))"
"349","DEBKGGND00004S2M","01.12.2016","AX_Gebaeude","Burg, Festung","Blankenburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",13.6494444444444,53.4419444444444,38089333659016200,59334350297901400,8087387895549370,59314983103487800,"POLYGON ((13.6415466386153 53.4376800047638,13.6425253371364 53.4466392539077,13.6575322978473 53.446053878677,13.6565504635522 53.4370948196373,13.6415466386153 53.4376800047638))","POLYGON ((3808433.17091298 5932934.82420271,3808433.16062463 5933935.22446184,3809433.56087174 5933935.23490684,3809433.57116353 5932934.83464334,3808433.17091298 5932934.82420271))","POLYGON ((808238.789554938 5930998.31034878,808238.789554938 5931998.31034878,809238.789554938 5931998.31034878,809238.789554938 5930998.31034878,808238.789554938 5930998.31034878))"
"350","DEBKGGND00004S31","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Neurathen","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",14.0747222222222,50.9619444444444,38565080491597696,56597019797295000,8562907611871170,56578746963979904,"POLYGON ((14.0672199773574 50.9578779511436,14.0681969797075 50.9668353206608,14.0823820279037 50.9662173726564,14.0814023197844 50.9572601993109,14.0672199773574 50.9578779511436))","POLYGON ((3856007.85274479 5659201.77318196,3856007.8415343 5660202.17588906,3857008.24558333 5660202.18532216,3857008.25671324 5659201.78283409,3856007.85274479 5659201.77318196))","POLYGON ((855790.761187116 5657374.69639798,855790.761187116 5658374.69639798,856790.761187116 5658374.69639798,856790.761187116 5657374.69639798,855790.761187116 5657374.69639798))"
"351","DEBKGGND00004S4D","01.12.2016","AX_Gebaeude","Burg, Festung","Burgruine Lichteneck","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",12.8777777777778,49.2375,37824360178422096,54628480705258000,7822472556710690,54611013514120200,"POLYGON ((12.8705690802145 49.2332770927109,12.8712715187743 49.2422517906539,12.8849786479628 49.2417909517208,12.8842737374913 49.2328163987579,12.8705690802145 49.2332770927109))","POLYGON ((3781935.8208234 5462347.86791529,3781935.81658539 5463348.26739133,3782936.21483924 5463348.27308777,3782936.21914555 5462347.87331577,3781935.8208234 5462347.86791529))","POLYGON ((781747.255671069 5460601.35141202,781747.255671069 5461601.35141202,782747.255671069 5461601.35141202,782747.255671069 5460601.35141202,781747.255671069 5460601.35141202))"
"352","DEBKGGND00004S4E","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Schwarzenburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",12.4913888888889,49.3538888888889,37537015594752096,54744221858878896,7535244178399950,54726709343442600,"POLYGON ((12.4841118237156 49.3496944140655,12.4847468185843 49.3586728271943,12.498492258666 49.3582571394529,12.4978547715218 49.3492788572353,12.4841118237156 49.3496944140655))","POLYGON ((3753201.35797736 5473921.98357491,3753201.35101914 5474922.38640637,3754201.76103613 5474922.38818935,3754201.76788227 5473921.98508869,3753201.35797736 5473921.98357491))","POLYGON ((753024.417839992 5472170.93434426,753024.417839992 5473170.93434426,754024.417839992 5473170.93434426,754024.417839992 5472170.93434426,753024.417839992 5472170.93434426))"
"353","DEBKGGND00004S4F","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Neunußberg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",12.9405555555556,49.0822222222222,37879154393794400,54458099042661496,7877244072183530,54440700192239200,"POLYGON ((12.9334877170297 49.0778931427967,12.9341976602251 49.0868674100305,12.9478609406014 49.0864001915379,12.9471485474032 49.0774260711662,12.9334877170297 49.0778931427967))","POLYGON ((3787415.24209388 5445309.7001874,3787415.23627785 5446310.10503897,3788415.63655489 5446310.10811669,3788415.64261809 5445309.70330511,3787415.24209388 5445309.7001874))","POLYGON ((787224.407218352 5443570.01922392,787224.407218352 5444570.01922392,788224.407218352 5444570.01922392,788224.407218352 5443570.01922392,787224.407218352 5443570.01922392))"
"354","DEBKGGND00004S4G","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Leienfels","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",11.3697222222222,49.7094444444444,36709856674523000,55107963806520704,6708422868848350,55090308669181104,"POLYGON ((11.36254890098 49.7051745055288,11.3629850670021 49.7141613561177,11.3768444892017 49.7138776364037,11.3764057708247 49.7048908754294,11.36254890098 49.7051745055288))","POLYGON ((3670485.46824576 5510296.17703416,3670485.46330106 5511296.58057532,3671485.86661244 5511296.58425563,3671485.87165775 5510296.18051549,3670485.46824576 5510296.17703416))","POLYGON ((670342.286884834 5508530.86691811,670342.286884834 5509530.86691811,671342.286884834 5509530.86691811,671342.286884834 5508530.86691811,670342.286884834 5508530.86691811))"
"355","DEBKGGND00004S4H","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Ehrenfels","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",11.7861111111111,49.0997222222222,37035230154914800,54440036784123800,7033661245724850,54422648334668896,"POLYGON ((11.7790303850117 49.0952563721041,11.7795324674202 49.1042412382445,11.7932167554437 49.1039106908421,11.7927122089827 49.0949259287357,11.7790303850117 49.0952563721041))","POLYGON ((3703022.81449427 5443503.47534023,3703022.80937177 5444503.87546424,3704023.21655355 5444503.88168496,3704023.22166193 5443503.48155733,3703022.81449427 5443503.47534023))","POLYGON ((702866.124572488 5441764.83346688,702866.124572488 5442764.83346688,703866.124572488 5442764.83346688,703866.124572488 5441764.83346688,702866.124572488 5441764.83346688))"
"356","DEBKGGND00004S4Q","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Hopfen","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",10.6716666666667,47.6108333333333,36257531599322096,52760669772231104,6256271369985080,52743962393460304,"POLYGON ((10.6648056766862 47.6063890295328,10.6650912125419 47.615383025783,10.6783925428021 47.615189137642,10.6781047285855 47.6061952020996,10.6648056766862 47.6063890295328))","POLYGON ((3625252.95812924 5275566.77272681,3625252.95696136 5276567.182212,3626253.36175862 5276567.18163081,3626253.36293414 5275566.77202163,3625252.95812924 5275566.77272681))","POLYGON ((625127.136998505 5273896.23934602,625127.136998505 5274896.23934602,626127.136998505 5274896.23934602,626127.136998505 5273896.23934602,625127.136998505 5273896.23934602))"
"357","DEBKGGND00004S4X","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Donaustauf","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",12.2072222222222,49.0305555555556,37345864606371000,54375437685571200,7344169065580500,54358073722773904,"POLYGON ((12.2000104633824 49.0262429225246,12.2005871270199 49.0352244446305,12.2142472042863 49.0348443903136,12.2136680897649 49.0258629877368,12.2000104633824 49.0262429225246))","POLYGON ((3734086.25862861 5437043.56449682,3734086.25690549 5438043.96961803,3735086.66272918 5438043.9724989,3735086.66430093 5437043.56735276,3734086.25862861 5437043.56449682))","POLYGON ((733916.906558052 5435307.37227739,733916.906558052 5436307.37227739,734916.906558052 5436307.37227739,734916.906558052 5435307.37227739,733916.906558052 5435307.37227739))"
"358","DEBKGGND00004S7A","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Tharandt","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",13.5808333333333,50.9827777777778,38216873101945104,56597365959125096,8214840872147330,56579097089896096,"POLYGON ((13.5733091079707 50.9786228681995,13.5741917450103 50.9875867278177,13.588393476228 50.9870286302638,13.5875081222486 50.9780649479734,13.5733091079707 50.9786228681995))","POLYGON ((3821187.11325468 5659236.38640834,3821187.10226966 5660236.79301008,3822187.50713851 5660236.80498641,3822187.51811429 5659236.39838034,3821187.11325468 5659236.38640834))","POLYGON ((820984.087214735 5657409.70898961,820984.087214735 5658409.70898961,821984.087214735 5658409.70898961,821984.087214735 5657409.70898961,820984.087214735 5657409.70898961))"
"359","DEBKGGND00004S7B","01.12.2016","AX_Gebaeude","Burg, Festung","Burgruine Leuchtenberg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",12.2561111111111,49.5983333333333,37354423815169400,55008285413053904,7352728484689531,54990666318726400,"POLYGON ((12.2488857183299 49.594037989497,12.249483016863 49.6030181931759,12.2633003727432 49.6026290796049,12.2627005453632 49.5936489986597,12.2488857183299 49.594037989497))","POLYGON ((3734942.18078054 5500328.33705957,3734942.17446077 5501328.7426021,3735942.58258351 5501328.74550895,3735942.58899817 5500328.33971021,3734942.18078054 5500328.33705957))","POLYGON ((734772.848468957 5498566.63187264,734772.848468957 5499566.63187264,735772.848468957 5499566.63187264,735772.848468957 5498566.63187264,734772.848468957 5498566.63187264))"
"360","DEBKGGND00004S7L","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Falkenstein","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",10.5913888888889,47.5694444444444,36198200269438696,52713526306608200,6196963965449031,52696838216427800,"POLYGON ((10.5846495348426 47.5651215696987,10.5849209342399 47.5741159884183,10.5982123426369 47.5739315165733,10.5979386695907 47.5649371556082,10.5846495348426 47.5651215696987))","POLYGON ((3619319.8247779 5270852.42602186,3619319.82398671 5271852.83497494,3620320.22896553 5271852.83518045,3620320.23004911 5270852.42623689,3619319.8247779 5270852.42602186))","POLYGON ((619196.396544906 5269183.82164278,619196.396544906 5270183.82164278,620196.396544906 5270183.82164278,620196.396544906 5269183.82164278,619196.396544906 5269183.82164278))"
"361","DEBKGGND00004S7M","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Thierstein","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",12.1030555555556,50.1080555555556,37220305722455200,55570377870623896,7218669509162710,55552532750025400,"POLYGON ((12.0957543009656 50.103721750833,12.0963338254127 50.1127024934047,12.1102993691485 50.1123288932928,12.1097172410965 50.1033482689325,12.0957543009656 50.103721750833))","POLYGON ((3721530.37059099 5556537.58439947,3721530.3683473 5557537.98477277,3722530.77427865 5557537.98949032,3722530.77577805 5556537.58933636,3721530.37059099 5556537.58439947))","POLYGON ((721366.950916272 5554753.27500254,721366.950916272 5555753.27500254,722366.950916272 5555753.27500254,722366.950916272 5554753.27500254,721366.950916272 5554753.27500254))"
"362","DEBKGGND00004S7N","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Haltenberg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",10.8675,48.1391666666667,36390531533083696,53351396198281000,6389218456384171,53334447210031296,"POLYGON ((10.8605158552411 48.1346910185156,10.8608409067202 48.143683236679,10.8742767324203 48.1434648521853,10.8739493373093 48.1344727025148,10.8605158552411 48.1346910185156))","POLYGON ((3638552.95663075 5334639.41504661,3638552.9486893 5335639.83001092,3639553.34976757 5335639.82394461,3639553.35815347 5334639.4100806,3638552.95663075 5334639.41504661))","POLYGON ((638421.845638418 5332944.72100313,638421.845638418 5333944.72100313,639421.845638418 5333944.72100313,639421.845638418 5332944.72100313,638421.845638418 5332944.72100313))"
"363","DEBKGGND00004SAC","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Saaleck","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",11.7013888888889,51.1094444444444,36892421273245000,56673032108769296,6890925326854750,56654746458864296,"POLYGON ((11.6939721570885 51.1051922131967,11.6944947993498 51.1141745933394,11.7087651300206 51.1138446679707,11.70823972802 51.1048623929751,11.6939721570885 51.1051922131967))","POLYGON ((3688741.92649053 5666803.00995009,3688741.92187737 5667803.40408624,3689742.32802812 5667803.41189725,3689742.33291089 5666803.01734579,3688741.92649053 5666803.00995009))","POLYGON ((688592.532685476 5664974.64588644,688592.532685476 5665974.64588644,689592.532685476 5665974.64588644,689592.532685476 5664974.64588644,688592.532685476 5664974.64588644))"
"364","DEBKGGND00004SB0","01.12.2016","AX_Gebaeude","Burg, Festung","Reichsburg Kyffhausen","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",11.1066666666667,51.4136111111111,36466247899087800,56997738689340208,6464927716459740,56979326618933904,"POLYGON ((11.0991958940218 51.4092968848502,11.0996076524751 51.4182827039533,11.1139787550351 51.418024298825,11.1135641833332 51.4090385623042,11.0991958940218 51.4092968848502))","POLYGON ((3646124.59367788 5699273.6683746,3646124.58272436 5700274.06152153,3647124.98625426 5700274.06929577,3647124.99698561 5699273.67632421,3646124.59367788 5699273.6683746))","POLYGON ((645992.771645971 5697432.66189338,645992.771645971 5698432.66189338,646992.771645971 5698432.66189338,646992.771645971 5697432.66189338,645992.771645971 5697432.66189338))"
"365","DEBKGGND00004SB5","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Falkenstein","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",11.2652777777778,51.6816666666667,36567490274304704,57299187036338200,6566132821170420,57280653157592800,"POLYGON ((11.2579659353722 51.6773346331503,11.2584130896247 51.6863190912768,11.2728673642145 51.6860401916481,11.2724173540757 51.6770558228367,11.2579659353722 51.6773346331503))","POLYGON ((3656248.83181176 5729418.49400543,3656248.819426 5730418.89991943,3657249.22303162 5730418.9131289,3657249.23545942 5729418.50726024,3656248.83181176 5729418.49400543))","POLYGON ((656113.282117042 5727565.31575928,656113.282117042 5728565.31575928,657113.282117042 5728565.31575928,657113.282117042 5727565.31575928,656113.282117042 5727565.31575928))"
"366","DEBKGGND00004SBI","01.12.2016","AX_Gebaeude","Burg, Festung","Plattenburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",12.0311111111111,52.9580555555556,37037394004058496,58738223927502896,7035863274426410,58719105694166600,"POLYGON ((12.0233128900585 52.9538098895213,12.0239396581652 52.9627868575671,12.0388067710131 52.9624073814576,12.0381769329529 52.9534305362734,12.0233128900585 52.9538098895213))","POLYGON ((3703239.20870474 5873322.18530052,3703239.19731236 5874322.58671809,3704239.59169288 5874322.60036742,3704239.60392378 5873322.19837577,3703239.20870474 5873322.18530052))","POLYGON ((703086.327442642 5871410.56941667,703086.327442642 5872410.56941667,704086.327442642 5872410.56941667,704086.327442642 5871410.56941667,703086.327442642 5871410.56941667))"
"367","DEBKGGND00004SBV","02.12.2016","AX_Gebaeude","Burg, Festung","Hohenburg","deutsch",NA,"Ruine Homberg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",9.40611111111111,51.0369444444444,35285543883908200,56558389194328304,5284689177782800,56540163104664496,"POLYGON ((9.39886976025582 51.0325143498096,9.39894697022469 51.041506574625,9.41321052017802 51.0414570160983,9.41313054990941 51.0324648070859,9.39886976025582 51.0325143498096))","POLYGON ((3528054.19333106 5655338.71706126,3528054.18598146 5656339.11440502,3529054.58344916 5656339.12169962,3529054.59080206 5655338.72434407,3528054.19333106 5655338.71706126))","POLYGON ((527968.91777828 5653516.31046645,527968.91777828 5654516.31046645,528968.91777828 5654516.31046645,528968.91777828 5653516.31046645,527968.91777828 5653516.31046645))"
"368","DEBKGGND00004SC5","01.12.2016","AX_Gebaeude","Burg, Festung","Alte Burg Neustadt-Glewe","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",11.5844444444444,53.3819444444444,36720369229517200,59198158270245696,6718972276988589,59178854425346704,"POLYGON ((11.576752946331 53.377730697427,11.5772954954323 53.3867104491341,11.5923156398506 53.3863850598866,11.5917699374504 53.3774054140263,11.576752946331 53.377730697427))","POLYGON ((3671536.7391964 5919315.59691514,3671536.7012386 5920316.04848623,3672537.10695032 5920316.05706123,3672537.14443762 5919315.6054116,3671536.7391964 5919315.59691514))","POLYGON ((671397.227698856 5917385.44253467,671397.227698856 5918385.44253467,672397.227698856 5918385.44253467,672397.227698856 5917385.44253467,671397.227698856 5917385.44253467))"
"369","DEBKGGND00004SCD","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Wesenberg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",12.9730555555556,53.2811111111111,37650176357480304,59128238320205800,7648404193415830,59108958057660896,"POLYGON ((12.9651890202936 53.2767662085305,12.9660204677597 53.2857336711792,12.980984335032 53.2852343435129,12.9801497706737 53.2762670428958,12.9651890202936 53.2767662085305))","POLYGON ((3764517.44067351 5912323.626692,3764517.43057964 5913324.02694538,3765517.83082457 5913324.03714106,3765517.8409222 5912323.63688385,3764517.44067351 5912323.626692))","POLYGON ((764340.419341581 5910395.8057661,764340.419341581 5911395.8057661,765340.419341581 5911395.8057661,765340.419341581 5910395.8057661,764340.419341581 5910395.8057661))"
